"married","educ","female","retired","netwealth","age","riskyasset","netinc"
0,0,0,0,2420,69,80,25.4500007629395
0,0,0,1,150.100006103516,71,NA,11.8500003814697
0,0,1,1,74.155517578125,87,0,9.07999992370605
0,0,1,1,170.300003051758,55,NA,9.51000022888184
1,0,0,1,181.652191162109,68,0,22.7999992370605
1,1,0,1,125.576713562012,68,52.510498046875,38.9070014953613
1,0,0,1,35.5,70,NA,30.25
1,0,0,1,35,80,0,23.8999996185303
1,0,0,1,103.5,70,0,16.7299995422363
1,0,0,0,123.5,60,0,22.2000007629395
1,0,0,0,822,68,0,39
1,0,0,1,493,64,0,34.4900016784668
0,0,1,1,258.196380615234,70,0,26.8910007476807
1,0,0,1,0,63,NA,2.16000008583069
0,0,1,1,550.994506835938,64,0,35.5
0,0,1,1,5.46204900741577,76,0,19.1000003814697
1,0,0,1,7,74,0,5.07999992370605
1,0,0,1,359.270233154297,69,0,25.7000007629395
1,0,0,0,6.51138114929199,66,0,20.7999992370605
1,0,1,0,126.125183105469,55,0,4.80000019073486
1,0,0,0,255.5,58,0,22.8999996185303
0,0,1,1,151.5,84,NA,13.6099996566772
1,0,0,1,78,74,0,29.0400009155273
0,0,1,1,73.1796417236328,68,0,14.6000003814697
1,1,0,0,1506.82507324219,71,0,54.2000007629395
0,0,1,1,4.59086322784424,64,0,15.8500003814697
0,0,1,1,68.334846496582,84,0,11.3999996185303
1,0,0,1,1038.50280761719,70,61.9397277832031,58.9500007629395
0,0,1,1,195.04182434082,69,0,21.5
0,0,1,1,95,83,0,11.8999996185303
0,0,1,1,323.5,68,52.2648086547852,22.6830005645752
1,0,0,0,222.755386352539,61,0,21.2999992370605
0,0,1,0,2,57,NA,10.8000001907349
0,0,1,1,180,94,NA,16.5
0,0,1,1,133,71,0,11.7399997711182
1,0,0,0,188,60,0,23.8999996185303
1,0,0,1,91,64,NA,19
0,0,1,1,306.5,69,0,23.0499992370605
1,0,1,0,669,58,71.4285736083984,10
0,0,1,1,5.00055027008057,76,0,11.5
0,0,1,1,94.2833023071289,78,0,14.6000003814697
0,0,0,0,280.5,64,NA,18
1,0,0,0,0,62,NA,20
0,1,0,1,528.205078125,84,55.3977661132812,24.2999992370605
1,0,0,1,764.5,77,0,28
0,0,0,0,120.800003051758,59,NA,16
0,0,0,0,756.5,60,0,42
0,0,1,1,80,83,0,14
0,0,1,1,701,77,NA,13.375
1,0,0,1,566.5,66,0,45.7999992370605
1,0,0,1,100,64,NA,15.1999998092651
1,0,0,1,207.359115600586,70,0,30.6000003814697
1,0,0,1,164.5,81,24,16.3199996948242
1,0,0,1,117.5,76,NA,13.6700000762939
1,0,0,1,323.899993896484,69,52.6315803527832,54.5
1,0,0,1,109,71,0,15.75
1,0,0,0,104.920951843262,63,0,28.6000003814697
0,0,1,0,181,74,NA,10.75
0,0,0,1,106.112854003906,66,0,12
1,0,0,1,21.6746711730957,82,0,6.76000022888184
1,1,0,0,1076,62,1.80180180072784,49.7000007629395
0,0,0,0,722,56,0,38
1,0,0,1,95.3000030517578,66,0,22.1499996185303
1,0,1,0,737,55,36.9565200805664,28.7000007629395
1,0,1,0,398,63,0,9.19999980926514
1,0,0,1,93.7518997192383,83,0,13.9320001602173
0,0,1,1,34.9771919250488,79,0,11.5500001907349
0,0,1,1,14.5,67,0,10.3999996185303
0,0,0,1,258.5,73,66.534912109375,42.2999992370605
1,0,0,0,199.5,64,0,22.5
0,0,1,1,62.347484588623,85,0,10.6599998474121
1,0,0,1,1627.26477050781,75,41.2535591125488,74.6500015258789
0,0,1,1,4.5,79,0,14.4200000762939
0,0,1,0,80.5999984741211,80,NA,10.8000001907349
1,0,0,0,186.399993896484,61,0,31.2000007629395
1,1,0,0,241.763488769531,59,31.9663524627686,43
0,0,1,1,29.0049095153809,68,0,16.9659996032715
0,0,1,0,6,56,0,14
0,0,1,0,585,78,80,25.2000007629395
1,0,0,1,309,69,0,38.9000015258789
0,0,0,1,1.29999995231628,68,0,9.89999961853027
1,0,0,0,988.989318847656,66,0,49.5999984741211
1,0,1,0,358.664459228516,56,0,23.7999992370605
1,1,0,0,290.236572265625,61,0,18.3999996185303
1,0,0,1,-1.67405557632446,56,0,13.6499996185303
0,0,0,0,804.700012207031,57,0,16.7999992370605
1,0,0,1,295.757385253906,65,0,22.1499996185303
0,0,1,1,35.7999992370605,77,0,21.7999992370605
0,0,1,1,0.100000001490116,71,NA,7.15000009536743
1,0,0,1,179.5,68,0,19.7000007629395
0,0,1,1,8.10367012023926,62,0,13.3900003433228
0,0,1,1,122.5,66,0,16.3999996185303
0,0,1,0,5.30000019073486,60,0,12.5
0,0,0,0,143,57,0,18.1700000762939
1,0,0,0,392.002014160156,61,0,28.3999996185303
0,1,0,1,217.5,79,0,24.3999996185303
1,0,1,0,283.978454589844,55,0,9.60000038146973
0,0,1,1,183.577850341797,86,0,11.8500003814697
0,0,1,1,301,82,NA,17.7999992370605
1,0,0,0,208.5,63,0,16.2999992370605
1,0,0,0,1482.62841796875,58,0,88.5804824829102
1,1,0,0,511,61,NA,36
0,1,1,0,301.5,65,NA,28
1,1,0,1,1206.83850097656,79,91.9716796875,63
0,0,1,1,170,75,0,11.9899997711182
0,0,0,1,180.533081054688,80,0,23
1,0,0,1,166.009002685547,69,0,16.7999992370605
1,0,0,1,339,61,0,15.1000003814697
1,1,0,0,1008,61,6.89655160903931,87.0400009155273
1,0,0,1,620.400024414062,93,0,30.4627494812012
0,0,0,1,145.948669433594,69,47.9128799438477,21
0,1,0,1,356.777252197266,83,0,24.2999992370605
0,1,1,1,739.413818359375,88,0,40.4000015258789
1,0,1,0,6,67,0,6
1,0,1,0,0,66,NA,-1
1,0,0,1,536.111755371094,67,1.56706142425537,28
0,0,1,1,50,76,NA,16.7999992370605
1,0,0,0,352.353210449219,61,0,22.2000007629395
1,0,0,1,210.932006835938,59,0,26.1000003814697
0,0,1,1,0,90,NA,8.39999961853027
1,0,0,1,12.5,68,NA,11.3900003433228
0,0,1,1,84,74,0,14.6499996185303
1,0,0,1,443.099212646484,80,0,29.8999996185303
1,0,0,0,8,59,0,26
1,1,0,1,93,58,0,76.8000030517578
0,0,0,1,252.199996948242,72,0,34.8600006103516
0,0,1,1,124,73,0,10.6199998855591
1,0,0,1,6.30000019073486,66,0,14.625
0,1,1,1,676.400024414062,62,0,40.4500007629395
0,0,0,1,322,83,0,30.8500003814697
0,0,1,1,195,82,0,12.8500003814697
1,0,0,1,10.5,64,0,21.6000003814697
0,0,0,1,131.010284423828,80,0,39
1,0,0,1,190,65,NA,8.12800025939941
1,0,0,1,4.17999982833862,66,0,14.4300003051758
0,0,0,1,70.3000030517578,95,NA,12.75
0,0,1,1,265.100006103516,80,0,49.5
1,0,0,1,-15.8520889282227,68,0,22.1000003814697
1,0,0,1,250,72,NA,32.4000015258789
0,0,1,1,121.058181762695,82,0,16.6800003051758
1,0,0,1,150.800003051758,72,NA,18.7700004577637
0,0,1,0,862.5,60,0,30.8999996185303
0,0,1,1,1.10000002384186,68,0,12.289999961853
0,0,0,1,185.931060791016,78,0,15.3000001907349
1,0,0,1,2.5,67,0,9.10000038146973
1,0,1,0,87.1426467895508,58,0,11.3000001907349
1,0,0,0,571,64,0,30.3999996185303
1,0,1,1,399.087677001953,64,0,24.7999992370605
1,1,0,1,485,76,0,30.2999992370605
1,0,0,1,71,65,0,18.5990009307861
0,0,1,1,239.654251098633,72,0,30.6000003814697
1,0,0,1,232.798614501953,62,0,31.8500003814697
1,0,0,1,367.649566650391,71,0,29.1000003814697
0,0,1,1,251,80,NA,17.2199993133545
1,0,0,1,240.901824951172,84,0,23.8999996185303
0,0,1,1,11811.6474609375,76,0,125.699996948242
0,1,1,0,5,63,NA,23.5200004577637
0,0,1,1,6.6135721206665,78,0,11.6999998092651
0,0,0,1,251,60,0,19.6560001373291
1,0,0,1,381,77,0,30.5599994659424
1,0,0,1,584.792602539062,71,0,12.3000001907349
1,0,0,1,108.294883728027,77,0,28.8500003814697
0,0,1,1,81,75,NA,10.1000003814697
1,0,0,0,220,56,0,41
0,0,1,1,200,75,NA,18.32200050354
1,0,0,1,243,73,0,29.6000003814697
1,0,0,1,715,82,0,35.0699996948242
1,0,0,0,153,57,0,20.1000003814697
1,0,1,1,191.226989746094,68,0,15.3000001907349
1,0,1,0,252.467697143555,64,0,7.19999980926514
1,0,1,0,199.323974609375,60,0,26.2000007629395
0,0,0,1,541,80,0,21.2999992370605
0,0,1,1,302.050262451172,68,0,37.5999984741211
0,0,1,1,78,80,0,12.6000003814697
1,0,0,0,251.600006103516,57,49.0196075439453,22
0,0,0,0,3267,76,89.0346755981445,146.800003051758
0,0,1,0,194,75,0,9.64999961853027
1,0,1,1,228.372161865234,88,0,22.7999992370605
0,0,1,1,85.9957656860352,88,0,24.3999996185303
0,1,0,0,129,55,0,16.3600006103516
0,0,0,1,168.399993896484,74,72.6744155883789,11.0900001525879
1,0,0,1,137.399993896484,66,0,19.7999992370605
0,0,0,1,109.1767578125,77,0,25.5
1,0,1,1,150,68,0,11.4840002059937
1,0,0,1,90.2165222167969,65,0,17.9599990844727
0,1,0,0,369.64404296875,63,0,5.19999980926514
1,0,0,0,155.015350341797,58,0,22.3999996185303
0,1,0,1,572.521606445312,67,30.8774528503418,32.5019989013672
0,0,1,1,30.4850311279297,63,0,46.0999984741211
0,0,1,1,89.615348815918,81,0,17.2999992370605
0,0,1,1,119.199996948242,79,0,25.2000007629395
0,0,1,1,202.300003051758,67,0,22.7999992370605
1,0,1,0,147.699996948242,55,0,4.80000019073486
1,0,0,1,410.547882080078,73,0,22.6700000762939
1,0,0,1,402.068572998047,70,0,19.3999996185303
1,0,0,1,380.5,61,NA,32.7999992370605
1,0,0,1,209.493667602539,75,0,26.6000003814697
1,0,0,1,571,61,0,21.7999992370605
1,0,0,0,3.88515424728394,61,0,17.6000003814697
1,0,0,1,554.297790527344,63,0,29.8099994659424
1,0,0,1,205,63,NA,21.6000003814697
0,0,1,1,200.5,76,NA,11.076000213623
1,0,1,0,172.767318725586,60,0,4.80000019073486
1,0,1,0,149.936416625977,76,0,4.32000017166138
0,1,1,1,556.832275390625,71,0,30.8999996185303
1,0,0,1,104.800003051758,69,0,12.8280000686646
1,0,0,1,101.099998474121,85,0,10.6499996185303
0,0,0,1,500.547149658203,67,0,34.5699996948242
1,0,0,1,5.58098316192627,69,0,14.289999961853
0,0,1,1,22.7767143249512,85,0,13
1,0,1,0,216.196182250977,73,0,12
0,0,1,1,64.0999984741211,87,0,10.1999998092651
0,0,1,1,265.700012207031,75,0,21.6000003814697
0,0,1,1,102.5,76,0,12.3599996566772
0,0,1,1,200.300003051758,75,NA,11.9499998092651
1,0,0,1,500,67,NA,23.9330005645752
0,0,0,1,212.245651245117,81,0,12.3100004196167
0,0,0,1,129.780609130859,70,0,23.4500007629395
0,0,1,1,2,82,0,16.2000007629395
0,0,1,1,110.5,81,NA,15.1999998092651
0,1,0,1,99.5,66,89.9470901489258,17.5499992370605
0,0,1,1,673.5,76,0,48.9000015258789
0,1,0,1,372,71,94.3396224975586,30.1499996185303
0,0,1,1,79.9233932495117,73,0,15.3000001907349
0,0,1,1,229,63,0,26.5499992370605
0,0,1,1,67.9711303710938,70,0,13.5900001525879
1,0,1,1,266.729736328125,70,0,18.1800003051758
0,0,1,1,98.5,70,0,19.3099994659424
0,0,1,1,229.833129882812,73,0,14.6800003051758
0,0,1,1,152,66,NA,14.0600004196167
1,0,0,1,215,70,0,28.7999992370605
1,0,1,1,2,68,NA,6.5
0,0,1,1,4,76,0,10.3999996185303
0,0,1,1,5.5,74,0,11.0170001983643
0,0,1,1,204.584823608398,80,0,20
1,0,0,1,180.739212036133,80,0,20.9200000762939
1,0,1,1,790.5,61,66.6666717529297,47.560001373291
1,0,0,1,23,63,0,19.5
1,0,1,0,0.5,64,0,0
1,0,0,1,195.600006103516,76,0,24.4750003814697
0,0,1,1,80.6132507324219,85,0,14.5979995727539
0,0,1,1,450,70,0,33.6500015258789
1,1,0,1,602.839538574219,81,34.0393371582031,48.7000007629395
1,0,0,1,190.187194824219,68,0,29.2999992370605
0,0,1,1,83,82,NA,19.1000003814697
0,0,1,0,6,65,0,10.8500003814697
1,1,0,1,443.575988769531,62,0,27.1000003814697
0,0,1,1,2,85,NA,6.5
0,0,1,1,89,79,0,12.6999998092651
1,0,1,0,283.897338867188,71,6.12300157546997,18.0499992370605
0,0,1,0,360,63,0,23.7000007629395
0,0,0,1,198.600006103516,70,0,15.9300003051758
0,0,1,0,45.9277992248535,60,0,16.1599998474121
1,0,0,1,296.146820068359,76,0,23.25
0,0,1,1,133.699737548828,88,0,15.1999998092651
1,0,0,1,195.899993896484,65,0,29.6000003814697
1,0,0,1,587,81,0,22.1000003814697
0,0,1,1,4.5,78,0,5.98000001907349
1,0,0,1,269,75,0,25.2999992370605
1,0,1,1,96.9863357543945,58,0,16.8479995727539
1,0,0,1,156.112197875977,76,0,17.7000007629395
1,0,0,1,107.13224029541,75,0,18
1,0,0,1,165,71,0,18.7700004577637
0,0,1,1,229.168716430664,78,0,22.6800003051758
0,0,1,1,105.199996948242,88,0,11.3999996185303
1,1,1,0,402.261932373047,60,32.7449951171875,41.4000015258789
1,0,0,0,876,61,0,28
1,0,0,0,224.843658447266,56,0,11.8000001907349
1,1,0,0,1005,66,9.5238094329834,35
0,0,1,1,122.5,77,0,17.7000007629395
0,0,1,1,10.8755445480347,70,0,14.3999996185303
0,0,1,1,340,77,0,32.7999992370605
1,0,0,0,15,82,0,177.099624633789
1,1,0,0,391.200012207031,56,29.1262149810791,77
0,0,1,0,98,68,0,42.2000007629395
1,1,1,0,465,57,96.7741928100586,48
1,0,0,1,1830,73,39.1836738586426,83.0899963378906
0,0,1,1,31,77,0,10.4300003051758
1,0,0,1,818,78,0,27.25
0,0,1,1,303.299987792969,70,0,18.8299999237061
1,0,1,1,207.846054077148,73,0,19.1550006866455
1,1,0,0,625.049499511719,69,0,53.7872734069824
0,0,1,1,121.199996948242,87,0,22.1000003814697
0,0,1,1,62.5,57,NA,14.9309997558594
1,0,0,0,521,58,93.75,34.5999984741211
0,0,1,0,395,62,20,35.5999984741211
0,0,1,1,6.68021154403687,80,0,10.9200000762939
1,0,0,1,329,60,4.6875,15.1000003814697
1,0,0,1,303.998809814453,83,0,15.0500001907349
0,0,0,1,186.877410888672,83,0,15.1999998092651
0,1,1,0,624,59,0,37.4000015258789
1,0,0,1,729,71,0,42.0999984741211
1,1,0,0,87.020263671875,65,0,42.2000007629395
0,0,1,1,117.691024780273,75,0,23.5499992370605
1,0,0,1,96.9617385864258,93,0,14
1,0,0,1,175.54899597168,65,0,20.2520008087158
1,0,0,1,52,80,NA,14.8800001144409
1,0,0,0,316.125762939453,56,0,23.5
1,0,0,1,207.57096862793,86,0,14.0249996185303
0,0,1,1,313.940002441406,82,98.9993667602539,25.9500007629395
0,0,1,1,6.29805183410645,89,0,12.6999998092651
1,0,0,1,253,67,NA,21.7000007629395
1,0,0,1,251,79,NA,27.2999992370605
0,0,1,1,126.220222473145,90,0,13.1999998092651
1,0,0,1,620.5,73,0,48.7999992370605
0,0,1,1,202.643295288086,82,0,16.3939990997314
1,0,0,1,130,66,NA,15
1,0,0,1,-12,69,NA,9.75
0,0,0,1,538.870483398438,74,30.9034862518311,49.7999992370605
1,0,0,1,338.731231689453,80,0,23.1000003814697
0,0,1,1,123.5,55,0,13.1800003051758
0,0,0,0,1125,57,38.461540222168,23
0,0,1,0,1.5,56,NA,10.5
1,0,0,1,1010,86,0,30.5900001525879
0,0,1,1,70.5,74,NA,10.460000038147
1,0,0,1,1.11218237876892,58,0,12
1,1,0,0,143,61,0,31
1,0,0,0,291.062866210938,72,0,31.7000007629395
1,0,0,1,465.142822265625,81,0,18.9740009307861
1,0,0,1,161,66,0,29.3700008392334
1,0,0,0,25,56,NA,5
1,0,1,1,120.900001525879,76,54.5454559326172,16.0400009155273
1,0,0,0,461.792755126953,62,0,15
1,0,1,0,6.42056322097778,71,0,3.59999990463257
0,0,0,1,31.5,69,0,13.6499996185303
1,0,0,1,472.273254394531,65,94.6547698974609,40.4000015258789
1,0,0,1,380,61,0,30.7000007629395
1,0,0,0,5.76942920684814,58,0,18.1270008087158
0,0,1,1,8.5,77,0,15.8500003814697
0,0,1,1,185,82,0,23.1000003814697
1,0,0,1,312.350006103516,69,0,23.0100002288818
0,0,1,1,200.5,86,NA,14.2399997711182
1,0,0,1,276.709869384766,87,0,24.2000007629395
1,0,0,1,232,79,0,24
1,0,0,1,136.686737060547,75,0,13.2799997329712
1,0,0,1,276.119995117188,64,0,22.5499992370605
1,0,0,1,422.600006103516,82,0,21.5
1,0,0,1,276.5,68,0,26.5
1,0,1,0,2,62,NA,NA
1,0,0,1,51.866153717041,86,32.971565246582,23.2600002288818
0,0,1,1,137.345123291016,64,0,20
0,0,0,1,360.502471923828,55,0,22.9669990539551
0,0,0,1,21.8999996185303,67,0,8.32999992370605
0,0,0,1,81,77,0,11.9099998474121
0,0,0,1,273,79,0,23.1000003814697
1,0,1,1,255.241958618164,76,0,23.8999996185303
0,0,0,1,1,69,NA,8.84000015258789
1,0,0,1,268.474548339844,75,0,20.3999996185303
1,0,0,1,260.5,82,NA,22.25
0,0,1,1,792.5849609375,67,2.14292907714844,66
1,1,1,1,256,70,0,32.4000015258789
0,0,1,0,431.625244140625,58,40.3753280639648,32.9700012207031
1,0,1,0,220.5,59,0,6.09999990463257
1,0,0,1,300.418304443359,75,0,16.6159992218018
1,0,0,1,192,75,0,24.1700000762939
0,0,1,1,401.5,79,0,19.9200000762939
1,0,0,1,27.3709487915039,66,0,9.60000038146973
0,0,0,1,177.003860473633,78,0,17.8400001525879
1,0,0,1,2.60804343223572,70,0,13.2600002288818
1,0,0,0,814,59,31.9480514526367,45.5999984741211
0,0,1,1,202,72,0,13.2709999084473
1,0,0,1,276,72,0,25.7199993133545
1,0,0,1,218.091033935547,75,0,28
0,0,0,1,114.734405517578,79,0,20.3999996185303
0,0,0,1,1052.86608886719,82,0,26.2999992370605
0,0,1,1,103.099998474121,74,0,22.8999996185303
0,0,1,1,262,61,NA,18.8999996185303
0,0,0,1,202.333236694336,58,0,14.2229995727539
0,0,1,1,131.287261962891,79,0,12.2600002288818
0,0,0,1,1.97793984413147,79,0,14.3000001907349
1,0,1,1,883.582763671875,60,0,48
1,0,0,1,192.130722045898,61,0,25.2350006103516
0,0,0,1,1475,78,69.5652160644531,67.0999984741211
1,0,0,1,129.146209716797,77,0,17.4099998474121
1,0,0,0,103.5,59,0,21.4309997558594
0,0,0,1,67.1999969482422,79,0,18.9899997711182
0,0,1,0,-18.5213088989258,55,0,0
1,0,0,1,496,66,0,12.9429998397827
0,0,0,1,151.100006103516,76,0,16.4440002441406
0,0,1,1,621,61,53.8461570739746,32.7000007629395
1,0,1,1,276.595947265625,82,0,15.3999996185303
1,0,1,1,208.316284179688,64,0,15.6499996185303
1,0,1,1,162,74,0,10.0500001907349
1,0,0,1,503,75,0,33.0999984741211
0,0,0,1,258.250274658203,61,0,24.7800006866455
0,0,1,1,216.199066162109,81,0,25.2000007629395
0,0,1,1,205.789596557617,74,0,19
0,0,1,1,2,62,NA,8.71000003814697
1,0,0,0,220.5,58,NA,32.7999992370605
1,0,0,1,101,66,NA,15.8999996185303
0,0,1,1,196.416946411133,88,0,14.8000001907349
1,1,0,1,235,79,0,35.9000015258789
1,0,1,1,215,70,0,15.5500001907349
0,0,1,1,143.797836303711,69,0,18.6660003662109
0,0,1,1,155,63,86.9565200805664,24.2999992370605
0,0,1,1,152,80,NA,17.7000007629395
1,0,1,1,554,80,0,20.4500007629395
0,0,0,0,39.774112701416,55,0,15.8999996185303
1,0,0,1,427,79,0,29.2999992370605
1,0,0,1,20.3999996185303,80,0,14.9499998092651
1,0,0,1,202.914001464844,64,0,15.8500003814697
1,0,0,1,246.800003051758,84,0,23.6089992523193
0,0,0,1,316.477935791016,74,0,15.1000003814697
0,0,0,0,122.010139465332,55,0,28
0,0,0,1,11.0444307327271,67,0,11.8299999237061
1,0,1,0,505,67,NA,9.60000038146973
0,0,1,0,202.5,59,0,29.7000007629395
1,0,1,0,855.149291992188,57,0,42.4000015258789
1,0,0,1,494,77,0,22.2999992370605
0,0,1,1,135,93,0,14.4499998092651
1,0,0,0,265.746063232422,61,0,12.3999996185303
0,0,1,1,82.25,72,0,23.7000007629395
1,0,0,1,9.89806079864502,64,0,12.3500003814697
1,0,1,1,257.596984863281,68,0,18.8999996185303
1,0,0,1,140,75,0,21
1,0,0,1,229.543395996094,72,0,14.8900003433228
0,0,0,0,780,65,0,93.4000015258789
0,0,0,0,222.399993896484,58,0,32.75
0,0,1,1,150.100006103516,77,0,15.3100004196167
0,0,1,1,257.327545166016,82,0,25.4099998474121
0,0,1,1,101,84,NA,12.6000003814697
1,0,1,1,253,69,0,22.7000007629395
1,0,0,1,204,73,0,23
1,0,1,0,17,55,0,0
1,0,1,1,332.753692626953,62,0,10.6499996185303
1,0,0,1,181,73,0,15.3999996185303
0,0,1,0,2,59,0,3.64000010490417
1,0,0,0,1,59,0,11.7600002288818
0,0,0,0,92,56,NA,2.40000009536743
0,0,1,1,213,72,90.9090957641602,22.6200008392334
0,0,0,1,150.100006103516,75,NA,11.039999961853
1,0,0,1,536.542602539062,68,0,32.7999992370605
1,0,0,0,260.200012207031,62,0,43.4000015258789
1,0,1,0,151.013717651367,64,0,4.80000019073486
1,0,0,1,3.52236008644104,68,0,11.0500001907349
0,0,1,1,153.674880981445,73,0,23.2999992370605
1,0,0,1,304.019805908203,65,0,26.6000003814697
1,0,0,1,219.5,66,0,16.6889991760254
1,0,0,0,140.966506958008,57,0,16.5
0,0,1,1,181.5,75,0,32.4000015258789
1,0,0,1,678.885986328125,86,0,43.5999984741211
1,0,0,1,271.573028564453,71,0,26.7999992370605
0,0,1,1,707,66,0,40.0999984741211
1,0,0,1,107.5,80,0,19.8999996185303
0,0,1,1,155,64,NA,17.7000007629395
1,0,1,0,756,59,38.461540222168,24
1,0,1,0,301,81,NA,3.59999990463257
1,0,0,1,162.332000732422,68,0,18.3500003814697
0,0,1,1,152.621871948242,73,0,10.0799999237061
1,0,0,1,284,63,0,32.4500007629395
0,0,1,0,18.3918151855469,59,0,10.2049999237061
0,0,1,1,33.9188346862793,83,0,15.6000003814697
1,0,0,1,1,75,NA,15.5740003585815
1,0,1,0,257,59,0,21
0,0,1,0,2.5,73,NA,7.19999980926514
0,0,0,1,619.592956542969,77,0,26.5
0,0,0,1,0.200000002980232,67,NA,8.81099987030029
1,0,0,1,70.1555480957031,70,0,18
0,0,0,1,223.322387695312,64,95.2610168457031,43.2999992370605
1,0,0,1,1065.90002441406,84,0,26.6000003814697
1,0,0,0,792,59,0,19.6000003814697
0,0,1,1,100.699996948242,61,0,11.2700004577637
1,0,0,1,772,88,74.0740737915039,42.4300003051758
1,0,1,0,587.922119140625,69,0,15.5
1,0,0,1,845.503234863281,68,0,40.5839996337891
0,0,1,1,68.6617126464844,79,0,13.6400003433228
0,0,0,1,154,75,0,19
0,0,1,1,75.1999969482422,81,0,21.5
1,0,1,0,150.5,79,NA,10
1,0,0,1,242.336563110352,80,0,33.6049995422363
0,0,1,1,230.68798828125,87,0,27.9050006866455
1,1,0,0,491,61,26.3157901763916,61
1,0,0,0,552,59,NA,24.6000003814697
1,0,1,0,83.6999969482422,69,0,5.40000009536743
0,0,1,1,40.0999984741211,88,NA,10.1499996185303
0,0,0,1,164.100006103516,79,0,15.6000003814697
0,0,1,1,294.428039550781,70,0,21.2999992370605
0,0,1,1,78.0999984741211,78,0,20.2999992370605
1,0,0,1,209.37321472168,73,0,25.6499996185303
0,0,1,1,423.252075195312,59,23.0769233703613,78.9000015258789
0,0,1,1,586.722351074219,84,0,37.4000015258789
0,0,1,0,103,80,NA,5.69999980926514
1,0,1,1,333,71,0,21.6000003814697
1,0,1,0,144.300003051758,55,0,21.6000003814697
0,0,1,0,356.5,61,0,29.3999996185303
1,0,0,0,307.836303710938,55,0,22.6000003814697
1,0,1,0,121,61,NA,4.80000019073486
1,0,0,1,40,72,0,14.9499998092651
1,0,0,1,195,84,0,18.0900001525879
1,0,0,0,408.5,63,0,33.5999984741211
0,0,1,1,198,88,0,18.9699993133545
0,0,1,1,217,75,0,21.3999996185303
0,0,1,1,255,81,NA,24.2000007629395
1,0,0,1,294.5,74,0,27.3999996185303
1,0,0,1,155.5,87,0,21.8999996185303
1,0,0,1,133.894668579102,82,0,18
1,0,1,1,213.92366027832,66,0,18.3799991607666
1,0,0,1,2.24485635757446,80,0,14.6379995346069
1,0,1,1,3.56448554992676,71,0,5.59000015258789
1,0,0,0,274.428161621094,58,57.4203186035156,29.4899997711182
1,0,0,1,194.237396240234,78,61.4586181640625,19.8500003814697
1,0,0,1,7,65,0,28.75
1,0,0,1,517,55,0,25.1000003814697
1,0,0,1,12,83,0,7.90999984741211
0,0,1,1,257.942932128906,84,0,26.7000007629395
1,0,0,1,663.065246582031,68,0,35.0800018310547
0,0,0,1,245,78,0,37.5999984741211
0,0,1,1,0.100000001490116,81,NA,12.4799995422363
0,0,1,0,90.5168838500977,82,0,10.8000001907349
1,0,0,1,145.5,79,0,22.4500007629395
0,0,1,1,7.27345418930054,81,0,13.0799999237061
1,0,1,0,128,65,NA,4.80000019073486
1,0,1,0,1176.34460449219,76,0,5.94999980926514
1,0,0,0,131.5,60,0,19.2000007629395
0,0,1,1,14.8982915878296,88,0,15.4200000762939
1,0,0,1,403,73,0,28.6700000762939
1,0,1,0,3,75,0,0
0,1,0,1,35.2488632202148,89,0,15.5
0,0,1,1,255.5,88,0,17.6000003814697
1,0,0,0,103,56,NA,22.2000007629395
1,0,1,1,272,68,0,15.1999998092651
0,0,1,1,-6,60,NA,5.74599981307983
1,0,1,1,166,68,0,20.3999996185303
0,0,1,1,0.5,62,NA,11.9399995803833
1,0,0,1,460,83,0,13.3999996185303
0,1,0,1,584.479858398438,65,97.8323059082031,26.3279991149902
0,0,1,1,155,65,0,15.8000001907349
0,0,0,0,199.893569946289,57,0,20.6000003814697
1,0,0,1,156.511337280273,73,0,19.75
0,0,1,1,274.399993896484,85,0,24
0,0,0,1,133.618774414062,83,0,26.8999996185303
0,0,0,1,1564.39025878906,72,0,29.3500003814697
1,0,0,1,219.437286376953,74,0,16.8269996643066
0,1,1,0,402.218475341797,56,0,38.2000007629395
0,0,1,1,89,82,0,20.1259994506836
0,0,1,1,4.99530172348022,88,0,8.15999984741211
1,0,1,0,145.403656005859,64,0,1.20000004768372
0,0,1,1,126.565185546875,74,0,16.7339992523193
0,0,1,0,9.16901111602783,56,0,22.8999996185303
1,0,1,1,103.139221191406,77,0,14
0,0,1,1,141.755355834961,82,0,25.2399997711182
1,0,1,0,35.5999984741211,68,0,19.6229991912842
1,0,0,0,365.426666259766,60,16.5387687683105,36.4000015258789
0,0,1,1,410,70,0,23.1800003051758
1,0,0,1,191.508987426758,62,0,29.0400009155273
0,0,1,1,75.3000030517578,77,NA,12.1000003814697
0,1,0,0,88.5,56,0,14.3999996185303
1,0,0,1,1664.06909179688,69,97.6622085571289,46.1699981689453
0,0,0,1,93.5,92,0,16.7999992370605
1,0,0,1,130,73,NA,16.9799995422363
1,0,0,1,139,79,90.9090957641602,24.1350002288818
1,0,0,0,83,55,NA,29.3999996185303
1,0,0,1,337,63,40,24.2999992370605
1,0,0,1,492,77,0,19.7709999084473
1,0,1,0,260.199249267578,56,0,25.2000007629395
1,1,1,0,212.600006103516,61,55.3846168518066,46.75
1,0,1,0,133,66,0,4.80000019073486
1,1,0,0,270,62,0,9.60000038146973
